index	Unnamed: 1	Unnamed: 2	baseMean	log2FoldChange	fold_change	regulation	shrunkenlfc	lfcSE	stat	filter	pvalue	padj
SMLT_RS08425		protein_coding	33.5398789671718	3.74112227469123	13.371804613432523	Upregulated	3.53321779433155	0.401739226000091	9.31231513521756	1	1.25075785827185e-20	7.6004956976629e-20
SMLT_RS23240		protein_coding	1.10944262993467	3.68627264333512	12.87296646363232	Upregulated	1.5285257447697	1.7369763158147	2.12223540975924	1	0.0338179743905162	0.0463443109040253
SMLT_RS21680		protein_coding	2466.75301931925	3.64506463832167	12.51047479519264	Upregulated	3.58486448235157	0.176411337432841	20.6623037462619	1	7.56668247782399e-95	6.58153009247592e-93
SMLT_RS12940		protein_coding	5104.87669230553	3.61721085933347	12.271254670600836	Upregulated	3.53213468422885	0.209560167522413	17.2609656792081	1	9.25501431864594e-67	3.63320739093039e-65
SMLT_RS22720		protein_coding	13.0749298658269	3.61706228110558	12.269990961126688	Upregulated	3.00675833776818	0.697854522276097	5.18311792163831	1	2.18206978594543e-07	5.29876308062363e-07
SMLT_RS01805		protein_coding	34.1390296974533	3.57430936649945	11.911716074388293	Upregulated	3.29675316645006	0.424186445842687	8.42626963103157	1	3.56859350231438e-17	1.7132338502453e-16
SMLT_RS12000		protein_coding	4.09852084581903	3.53940464911246	11.626981091101934	Upregulated	2.7090624637772	1.06872949290234	3.31178719462538	1	0.000927020335558955	0.00155531853575625
SMLT_RS02085		protein_coding	67.8234154764473	3.52018120508779	11.473082933450524	Upregulated	3.38912333041098	0.292910309543373	12.017949148241	1	2.85981455566629e-33	3.41944403475354e-32
SMLT_RS18540		protein_coding	570.37402623523	3.47440772881354	11.114781858335114	Upregulated	3.44263102252831	0.138041741115004	25.1692546091473	1	8.69925430730932e-140	2.41186825670151e-137
SMLT_RS08875		protein_coding	6.60122623808068	3.44800746037249	10.913239112734292	Upregulated	2.46715016014354	0.942346979788971	3.6589574056306	1	0.000253243422357988	0.000453710751849772
SMLT_RS13645	cpaB	protein_coding	26.5235142057616	3.4440147208238	10.883077866315645	Upregulated	3.21213524950098	0.427470867711811	8.05672381666406	1	7.83664385625958e-16	3.46593740242946e-15
SMLT_RS11945		protein_coding	4.20307481912323	3.41358727397912	10.655949711853566	Upregulated	2.05338202256297	1.23975863777648	2.75342890943791	1	0.00589745768618604	0.00899316682568624
SMLT_RS11875		protein_coding	322.162447448303	3.35960844777577	10.26462095021709	Upregulated	3.27363562999907	0.224710556905758	14.9508260494622	1	1.53829121658781e-50	3.62971267914017e-49
SMLT_RS14810		protein_coding	676.182059546018	3.34087022151045	10.132162544088274	Upregulated	3.28333240051165	0.18642598809576	17.9206249924467	1	8.1408374313021e-72	3.88309191884474e-70
SMLT_RS12980		protein_coding	2.67740358496669	3.33383594547793	10.082880503509228	Upregulated	2.24827449109603	1.26322185499303	2.6391531561147	1	0.0083113422809356	0.0123804950833547
SMLT_RS02070	ctaD	protein_coding	177.533627054211	3.32064108253837	9.991083088120275	Upregulated	3.27204741716403	0.190952435868544	17.389885954764	1	9.84299025792751e-68	4.00582612698775e-66
SMLT_RS07855		protein_coding	13.8564881669592	3.30587929864754	9.889374670069898	Upregulated	2.90711298640384	0.60246473586694	5.48725776271439	1	4.0822124573706e-08	1.05960763375635e-07
SMLT_RS17000		protein_coding	326.858502522757	3.27774789585445	9.698407653471799	Upregulated	3.22788075592593	0.16381724217949	20.0085647410857	1	4.63811277972397e-89	3.67404790908134e-87
SMLT_RS12310		protein_coding	4.4287408683973	3.26600864086243	9.619811607810847	Upregulated	1.98787326603906	1.18552886012095	2.75489593777517	1	0.00587108053883817	0.00895602244507776
SMLT_RS13025	gspI	protein_coding	6.04305125159573	3.26455916829897	9.610151457631819	Upregulated	2.54040065778373	0.873888509595383	3.7356700911544	1	0.000187215983642631	0.000340644012895287
SMLT_RS11950		protein_coding	21.74451735685	3.19595766584863	9.163874277020103	Upregulated	2.99142798271525	0.439679829013452	7.26882939574389	1	3.62616012188868e-13	1.3371277057937e-12
SMLT_RS20050		protein_coding	416.080071046328	3.19153046756342	9.135796199574488	Upregulated	3.12922809419219	0.198504952020881	16.0778380341247	1	3.64892466217444e-58	1.07910865342705e-56
SMLT_RS10265		protein_coding	30.0014034439165	3.13979202471314	8.813970235654557	Upregulated	2.92531140338504	0.418451526419081	7.50335899496429	1	6.22028900430392e-14	2.4014971299471e-13
SMLT_RS06330		protein_coding	2.37603797482484	3.13755783987737	8.800331318058067	Upregulated	1.51280125919845	1.42066307848112	2.20851649303919	1	0.0272082893853229	0.0377292815608916
SMLT_RS01710		protein_coding	90.1655135867646	3.11024969672675	8.63532033443438	Upregulated	3.03630504112159	0.241887479939932	12.8582500322014	1	7.73070531842529e-38	1.13179566972061e-36
SMLT_RS22530		pseudogene	166.465060623874	3.10616768310158	8.610921779531735	Upregulated	2.96890061361032	0.291054163127419	10.6721293718164	1	1.3744004281521e-26	1.16797706882811e-25
SMLT_RS05910		protein_coding	28.3859234813827	3.08003456101581	8.456346901217255	Upregulated	2.86411028228884	0.422752148992285	7.28567452195735	1	3.20064843116489e-13	1.18613838267731e-12
SMLT_RS22275		protein_coding	1291.62497815907	3.0602215999476	8.341007178541682	Upregulated	3.01539971571106	0.165265313928998	18.5170228839571	1	1.50534408686951e-76	8.67234593422486e-75
SMLT_RS01065	lepB	protein_coding	429.481783132423	3.04247776514653	8.239048671988378	Upregulated	2.95847663505655	0.238689904729342	12.7465707801781	1	3.2576257794038e-37	4.55862080676191e-36
SMLT_RS06390		protein_coding	15.322518460722	3.03443210171737	8.193228790640934	Upregulated	2.45640483773529	0.685447745193249	4.42693425282458	1	9.55818501632455e-06	1.98131349216896e-05
SMLT_RS10940		protein_coding	95.896545082437	3.03268753615805	8.183327192847246	Upregulated	2.95776660203728	0.242499618161775	12.5059476759048	1	6.92687809642557e-36	9.25531061317586e-35
SMLT_RS02225		protein_coding	272.536776089034	3.02762434206208	8.154657826820287	Upregulated	3.00277658423201	0.140054389048593	21.6174899096637	1	1.22986815414291e-103	1.36392378294449e-101
SMLT_RS12820		protein_coding	146.323425228248	3.01710987027242	8.095442103411141	Upregulated	2.95823287991037	0.209631608571953	14.3924377188416	1	5.77248512296807e-47	1.20786528327766e-45
SMLT_RS05585		protein_coding	47.0661236924984	3.00973159748662	8.054145848071679	Upregulated	2.87414952565783	0.32730541611357	9.19548363490046	1	3.73311451391682e-20	2.1933901965212e-19
SMLT_RS02925		protein_coding	391.46826628692	2.99586092682975	7.977080997694631	Upregulated	2.92922241777012	0.207262927267847	14.4543984123035	1	2.35175579010171e-47	5.03980129704888e-46
SMLT_RS01705		protein_coding	252.448182244884	2.98879696624825	7.938117769519634	Upregulated	2.95268405242472	0.161847973821149	18.4666937477452	1	3.82824609485746e-76	2.12276245959846e-74
SMLT_RS14685		protein_coding	15.6390491926358	2.98847733153234	7.936359243363491	Upregulated	2.53803720348591	0.612772225413801	4.87697909205046	1	1.07722848435918e-06	2.44679239970164e-06
SMLT_RS11755		protein_coding	67.9231159677076	2.97882739883311	7.883451478629686	Upregulated	2.87242902358758	0.284234869183496	10.4801617317052	1	1.06561353499086e-25	8.59465752948989e-25
SMLT_RS00405		protein_coding	148.567088548027	2.96400512236997	7.802871396706166	Upregulated	2.88423464349749	0.232638962959501	12.7407940813679	1	3.5080591565988e-37	4.87829166729539e-36
SMLT_RS19985		protein_coding	85.6668638541344	2.95522803223836	7.755544279184726	Upregulated	2.85572696356805	0.275037401292009	10.7448224072652	1	6.26824376207713e-27	5.43084557198714e-26
SMLT_RS17225		protein_coding	5.14529649926417	2.9486244472982	7.720126285859721	Upregulated	2.2716698214241	0.880753788138581	3.3478419133796	1	0.000814434547862213	0.00137637340005274
SMLT_RS12500		protein_coding	358.676934850114	2.94068784132483	7.6777726542740945	Upregulated	2.89023471806589	0.186777211108187	15.7443610164063	1	7.50857308064795e-56	2.06882175066797e-54
SMLT_RS15310		protein_coding	427.519283449475	2.92431141718861	7.591112946334166	Upregulated	2.83794077921472	0.228126233679529	12.818830039936	1	1.28626726235673e-37	1.85859334717084e-36
SMLT_RS12925		protein_coding	174.274881274597	2.89927697762173	7.460524072106956	Upregulated	2.82720079634236	0.226832702886116	12.7815651832062	1	2.07844233141449e-37	2.97351015408981e-36
SMLT_RS12335		protein_coding	225.602405300953	2.89036862045555	7.414598744111832	Upregulated	2.85758172507118	0.157751170095158	18.3223276170442	1	5.49131990209077e-75	2.89993989115175e-73
SMLT_RS09410		protein_coding	2.96761735076739	2.88653550102572	7.3949249260408685	Upregulated	1.74414531754207	1.26344699964382	2.28465103944959	1	0.0223332976234185	0.0314609426032024
SMLT_RS08115		protein_coding	7.03171950623092	2.86807755768337	7.300916386955637	Upregulated	2.25737024484477	0.776383189485645	3.69415205857751	1	0.000220621757433905	0.000398160340104476
SMLT_RS16925		protein_coding	6959.04924504999	2.85133917458552	7.216699458579434	Upregulated	2.79545500380637	0.191807319352202	14.865643210152	1	5.50832996076621e-50	1.27931684324392e-48
SMLT_RS17005		protein_coding	399.73012033905	2.84697292891435	7.194891489196525	Upregulated	2.80534567388985	0.158582697530739	17.9526075243014	1	4.57891688435751e-72	2.23209618670438e-70
SMLT_RS08430		protein_coding	25.1431311073424	2.82192886141266	7.0710715688298	Upregulated	2.66479476817287	0.392397189970368	7.19151139085823	1	6.40779870720749e-13	2.32610434248547e-12
SMLT_RS16935	rpoE	protein_coding	2536.4123050688	2.80331041198306	6.980403396508624	Upregulated	2.7698950562196	0.150455282546963	18.6321833605812	1	1.76188096269044e-77	1.02838209874931e-75
SMLT_RS04090		protein_coding	430.324885754271	2.79983270031273	6.9635969378194185	Upregulated	2.76617616238804	0.153830849071019	18.2007231788738	1	5.09309557603671e-74	2.62708976456963e-72
SMLT_RS22280		protein_coding	231.485372928384	2.79368160246727	6.933970037346172	Upregulated	2.68893289845492	0.279778152231849	9.98534581839749	1	1.76683905175154e-23	1.24407905294759e-22
SMLT_RS13640		protein_coding	6.25710904166096	2.78955733439152	6.914176031604805	Upregulated	2.12917121309351	0.847584770998548	3.29118387899433	1	0.000997666771323351	0.00166879705791493
SMLT_RS09460		protein_coding	11.3075174742257	2.78686539046091	6.90128680710036	Upregulated	2.34692221284517	0.640716201004595	4.3496096806844	1	1.36380059029427e-05	2.77642010947471e-05
SMLT_RS12495		protein_coding	4.75847634550147	2.77704951282282	6.854490878001069	Upregulated	2.26446577013251	0.867867594438187	3.19985390700126	1	0.00137497263587257	0.0022607037111678
SMLT_RS05795		protein_coding	19.300195832547	2.76458888738584	6.795543248640325	Upregulated	2.5066785310867	0.502293427741153	5.50393203394753	1	3.71412782293794e-08	9.66982523117873e-08
SMLT_RS08195		protein_coding	51.98358109804	2.75601517918008	6.755278174039825	Upregulated	2.57076741467507	0.404328883308083	6.8162708452369	1	9.343407161844e-12	3.12103570556777e-11
SMLT_RS12330		protein_coding	135.509392290853	2.74815960650952	6.718595186013841	Upregulated	2.65570323645367	0.262068448200942	10.486419198401	1	9.97368849069993e-26	8.07359163225272e-25
SMLT_RS08790		protein_coding	296.731297740737	2.74100559138172	6.685361581449405	Upregulated	2.67321915788745	0.222841667388929	12.3002382072371	1	9.03074208008865e-35	1.15781421581715e-33
SMLT_RS13090		protein_coding	15.5347770759539	2.73880921981175	6.67519147190234	Upregulated	2.48050549104462	0.50643365732844	5.408031595411	1	6.37211854218636e-08	1.62359091632043e-07
SMLT_RS12645		protein_coding	2360.46312151113	2.73643961364558	6.664236563580059	Upregulated	2.67487333796277	0.202828448241118	13.4913994431026	1	1.75732912431699e-41	3.02151627731401e-40
SMLT_RS21515		protein_coding	39.753983417925	2.72046427648139	6.590848810696386	Upregulated	2.58371904498068	0.339065360265099	8.02342142634206	1	1.02839777302264e-15	4.515551051168e-15
SMLT_RS12525		protein_coding	14.7252248603101	2.70710771840927	6.5301119199293085	Upregulated	2.48598629183124	0.498003353561049	5.43592266809386	1	5.45135957160702e-08	1.39862527817517e-07
SMLT_RS05800		protein_coding	19.3231934681718	2.70552941784063	6.522971919095096	Upregulated	2.45836799680097	0.474992092843053	5.69594622438186	1	1.22689546909127e-08	3.28653882903919e-08
SMLT_RS12780		protein_coding	14.4389919446339	2.70004196649856	6.498208194219863	Upregulated	2.49019582137919	0.501068331321029	5.38857037598066	1	7.1020352385776e-08	1.80026447533316e-07
SMLT_RS21470		protein_coding	802.88220818647	2.69732682475234	6.485990113661507	Upregulated	2.60609633154759	0.255354560391936	10.5630650207002	1	4.41989706745568e-26	3.64436122513632e-25
SMLT_RS12785		protein_coding	56.5912402568586	2.69460413989179	6.47376115774553	Upregulated	2.56150422817997	0.343190223439236	7.85163432946361	1	4.10650348091373e-15	1.73655380756275e-14
SMLT_RS14800	hutH	protein_coding	249.741887007081	2.66191163876939	6.328710780925643	Upregulated	2.61045212415075	0.20353094279913	13.0786582234648	1	4.3606971085435e-39	6.69344372785432e-38
SMLT_RS07260		protein_coding	11.0458913645737	2.64280781009602	6.24545989094092	Upregulated	2.36201253025741	0.581369773172865	4.54582940504924	1	5.47193442883611e-06	1.16308103144787e-05
SMLT_RS08095		protein_coding	26.2218894950012	2.63414542798118	6.208072594970592	Upregulated	2.41335351592079	0.438764990843835	6.00354513908499	1	1.93055061857663e-09	5.4967410423658e-09
SMLT_RS12480		protein_coding	27.2399474573858	2.63196633982571	6.198702821230855	Upregulated	2.41364319181312	0.434965375320518	6.05097897249009	1	1.43968241180717e-09	4.13361241344765e-09
SMLT_RS01700		protein_coding	175.340224241451	2.62052899755678	6.1497552620136355	Upregulated	2.59151078452228	0.161527311463751	16.2234421771136	1	3.44343628019064e-59	1.09892685891552e-57
SMLT_RS10455		protein_coding	262.903725267796	2.61954297522619	6.145553594897963	Upregulated	2.5829499112813	0.162725507552986	16.0979247483572	1	2.63805193108139e-58	7.90702592316016e-57
SMLT_RS23035		protein_coding	4.36872964263443	2.60334324257306	6.076932396583422	Upregulated	1.96309375263611	0.918641275951249	2.83390623818564	1	0.00459828214253563	0.00709988847347305
SMLT_RS17370		protein_coding	1919.27406010527	2.60166125983257	6.069851662870739	Upregulated	2.5705332882188	0.148731827479657	17.4922967324423	1	1.64012094296533e-68	6.79960420840578e-67
SMLT_RS08780		protein_coding	167.61020564419	2.59628012190437	6.047253768591383	Upregulated	2.53208867621151	0.215314287763222	12.0580949312545	1	1.75802418711757e-33	2.13076374154468e-32
SMLT_RS05780		protein_coding	33.8764800507262	2.58829438743838	6.013872940832101	Upregulated	2.44082897941006	0.352394396740207	7.34487951959839	1	2.05944523361906e-13	7.71596204082275e-13
SMLT_RS20145		protein_coding	141.411396199114	2.58115499771827	5.984185917297456	Upregulated	2.52387704159969	0.221147106453698	11.6716652508347	1	1.77906325133462e-31	1.90626197655081e-30
SMLT_RS22845		pseudogene	11.64158384626	2.5725542006343	5.94861661597051	Upregulated	2.25195216437128	0.599700676158885	4.28973036534101	1	1.78890172080002e-05	3.60380019685235e-05
SMLT_RS12530		protein_coding	30.5476233318484	2.57098170803088	5.942136341659632	Upregulated	2.47399752888466	0.336988786150999	7.6292797080757	1	2.36068946923856e-14	9.42575921290932e-14
SMLT_RS08075		protein_coding	94.9745058513327	2.56044864595462	5.898911013613409	Upregulated	2.49454335655249	0.23149736815771	11.0603790718272	1	1.95270498535409e-28	1.83714432325573e-27
SMLT_RS02230		protein_coding	78.9898345451172	2.56023691936831	5.898045366602795	Upregulated	2.50072168013435	0.236922312170353	10.806229670456	1	3.21618555366357e-27	2.82514833981219e-26
SMLT_RS16930		protein_coding	887.886291910679	2.54892982945632	5.852000243296393	Upregulated	2.46163187655822	0.262006704784825	9.72849084739894	1	2.27949612421809e-22	1.51601871169886e-21
SMLT_RS08340		protein_coding	433.240519258847	2.53450699111592	5.7937883818057125	Upregulated	2.44068709298334	0.265880844924726	9.53249186429155	1	1.53552363639893e-21	9.67554382253642e-21
SMLT_RS10830		protein_coding	433.240519258847	2.53450699111592	5.7937883818057125	Upregulated	2.44068709298334	0.265880844924726	9.53249186429155	1	1.53552363639893e-21	9.67554382253642e-21
SMLT_RS17010		protein_coding	433.240519258847	2.53450699111592	5.7937883818057125	Upregulated	2.44068709298334	0.265880844924726	9.53249186429155	1	1.53552363639893e-21	9.67554382253642e-21
SMLT_RS13010		protein_coding	5.32172529389061	2.53089313418936	5.779293481982599	Upregulated	1.86106859208888	0.913994070112757	2.7690476524395	1	0.00562204118454637	0.00860275084327275
SMLT_RS03255		protein_coding	118.04135843632	2.52701453637675	5.763777070003998	Upregulated	2.47071485372737	0.220004103268106	11.4862154788869	1	1.54743650223375e-30	1.60009984240301e-29
SMLT_RS08000		protein_coding	6.08384581806694	2.52379291963109	5.750920601251924	Upregulated	1.85833069610793	0.874325432200125	2.88656011444194	1	0.00389478336414422	0.0060728502647957
SMLT_RS11980		protein_coding	6.20564597904824	2.51667906260351	5.722632899585828	Upregulated	2.06580867836577	0.774704069362611	3.24856827546306	1	0.00115987369700623	0.0019263196255783
SMLT_RS11535		protein_coding	11.9403287572329	2.51315065299117	5.708654116218608	Upregulated	2.1116934768482	0.623740916059275	4.02915792163993	1	5.59770062966138e-05	0.000108386730655512
SMLT_RS11895		protein_coding	304.586187436618	2.50977747552761	5.69532225554205	Upregulated	2.45677394781872	0.198365050926044	12.6523168461934	1	1.08623621139131e-36	1.4780809305926e-35
SMLT_RS11565		protein_coding	1952.56195131555	2.49966803500289	5.655552753668555	Upregulated	2.44423581703671	0.202951827723854	12.3165583825343	1	7.37761444679229e-35	9.51369118778216e-34
SMLT_RS10025		protein_coding	16.0669371282266	2.49681929988598	5.64439635869801	Upregulated	2.17413520426227	0.537742502384327	4.643150371814	1	3.43136423118723e-06	7.4469333314807e-06
SMLT_RS11580		protein_coding	296.745761159688	2.49262133177505	5.627996111454672	Upregulated	2.43634125392532	0.208915555013978	11.9312385887603	1	8.13539347549035e-33	9.49700143612506e-32
SMLT_RS12405		protein_coding	75.4123568311595	2.4907173867034	5.620573664134899	Upregulated	2.42574932163274	0.249228539471334	9.99370855354982	1	1.62390083486654e-23	1.14525025492337e-22
SMLT_RS12985		protein_coding	69.3729656496512	2.48064440687678	5.581467175997103	Upregulated	2.42702649908836	0.23474637420686	10.5673385382763	1	4.22309505723098e-26	3.50817409623158e-25
SMLT_RS20830		protein_coding	18.9386368592222	2.47317086615113	5.5526284648435125	Upregulated	2.28596542150664	0.466292209751945	5.30390775232292	1	1.13349608207766e-07	2.81691239221094e-07
SMLT_RS03430		protein_coding	134.885957293017	2.47249634903759	5.5500329977442	Upregulated	2.43660654590243	0.178370541654365	13.8615733635469	1	1.08274628681711e-43	2.00127605346695e-42
SMLT_RS13650		protein_coding	33.2380857955426	2.46781328050283	5.532046489609866	Upregulated	2.34006588958597	0.348926411644719	7.07258951499373	1	1.5206882384289e-12	5.38369754642508e-12
SMLT_RS11300		protein_coding	250.569247304837	2.45938396818708	5.49981834473623	Upregulated	2.43811875807833	0.142221645213008	17.2926136841099	1	5.34718267503065e-67	2.11786628093178e-65
SMLT_RS11025		protein_coding	5.10567550154142	2.45768881648293	5.493359910285116	Upregulated	1.83015110722085	0.903602894772554	2.719877095017	1	0.00653061846537971	0.00987659755545731
SMLT_RS20615		protein_coding	7.20193199289276	2.4573237048502	5.491969848092804	Upregulated	2.10135309064781	0.684590623102959	3.58947905788161	1	0.000331339446935535	0.000584422181553095
SMLT_RS00230		protein_coding	37.5995248652921	2.45565887929858	5.485635939655812	Upregulated	2.339276455369	0.335064303200401	7.32891822806281	1	2.32017892669405e-13	8.67086244213546e-13
SMLT_RS02600		protein_coding	55.9102514351658	2.43753801019619	5.417164910071227	Upregulated	2.35350297452249	0.277108669236357	8.7963253438207	1	1.41369327790577e-18	7.45676977501785e-18
SMLT_RS23270		protein_coding	107.447453040268	2.43427409876612	5.404923126197374	Upregulated	2.37005865401528	0.232316825853484	10.478251369969	1	1.08735584573029e-25	8.75410259829323e-25
SMLT_RS08120		protein_coding	363.241979213102	2.42746017118166	5.379455568333979	Upregulated	2.37653311430566	0.201377700928886	12.0542649955016	1	1.84168036791297e-33	2.22607468993513e-32
SMLT_RS12990		protein_coding	14.3802758300355	2.41880817140529	5.347290929406463	Upregulated	2.15619178726101	0.540818519329883	4.47249508837528	1	7.73121766016497e-06	1.62231227722289e-05
SMLT_RS08190		protein_coding	198.24590720984	2.41527852510016	5.334224428399202	Upregulated	2.36422020225879	0.215230554886882	11.2218199054942	1	3.18644568740159e-29	3.11345221791046e-28
SMLT_RS03760		protein_coding	12.0210788671201	2.40480071860335	5.295624099414709	Upregulated	1.99950273798507	0.642196315527476	3.74465044482253	1	0.000180645105899726	0.000329499050070389
SMLT_RS11970	paoA	protein_coding	96.5590584594612	2.40110040339829	5.282058952635547	Upregulated	2.34455061230339	0.225876139039536	10.6301640076202	1	2.15732761674182e-26	1.80224205421218e-25
SMLT_RS09900		protein_coding	61.0136577027551	2.38708437512972	5.23099131650217	Upregulated	2.23041123475428	0.373057934011158	6.39869617424709	1	1.56709312124094e-10	4.84096454444624e-10
SMLT_RS12825		protein_coding	13.0644166950689	2.38468966916306	5.222315681602657	Upregulated	2.19235826201814	0.501721186390102	4.7530176796419	1	2.00402816457608e-06	4.43163955037861e-06
SMLT_RS07045		protein_coding	15.9355472222419	2.38113371854891	5.209459583179855	Upregulated	2.08235858601815	0.55319092699784	4.304361482339	1	1.67468032783782e-05	3.38445646209047e-05
SMLT_RS11985		protein_coding	27.0250654267238	2.38061278391123	5.207578868289095	Upregulated	2.22912497301078	0.384926620448741	6.18458858765328	1	6.22646399346271e-10	1.84014618754168e-09
SMLT_RS12415		protein_coding	46.8219337399106	2.37852195067492	5.20003722393221	Upregulated	2.2865626316547	0.304657590031924	7.80719741932472	1	5.8473640724907e-15	2.44851547706364e-14
SMLT_RS08880		protein_coding	22.85903798019	2.37601319326919	5.19100253862117	Upregulated	2.17573101846395	0.431367859080862	5.5080904690764	1	3.6274698178661e-08	9.45999771431746e-08
SMLT_RS01870		protein_coding	8.20330007476004	2.3696103614779	5.168015372774984	Upregulated	1.94305455210332	0.669564168399745	3.5390340064661	1	0.000401594114798077	0.000699439141438662
SMLT_RS14085		protein_coding	156.38687423049	2.36804527319113	5.162411960836464	Upregulated	2.33145892444119	0.190118559767756	12.4556238806136	1	1.30328312310047e-35	1.72064402799813e-34
SMLT_RS10930	flhB	protein_coding	41.2540604449439	2.36566657015169	5.153907234068152	Upregulated	2.23693155942904	0.345968885311659	6.83780152085244	1	8.04177052644063e-12	2.6902936693281e-11
SMLT_RS00275		protein_coding	104.307484850567	2.34137393893877	5.067850404745945	Upregulated	2.29273180260418	0.216314158984577	10.8239513766906	1	2.65096167656969e-27	2.33790576486345e-26
SMLT_RS14020		protein_coding	73.302914858652	2.32612567007178	5.014568871081394	Upregulated	2.27153214057682	0.235741688967723	9.86726480266399	1	5.77169709296523e-23	3.9756596745953e-22
SMLT_RS17330		protein_coding	221.150421883777	2.32611009671487	5.014514740965831	Upregulated	2.2788807522473	0.2018940325256	11.5214405676895	1	1.0287648554731e-30	1.07378844679498e-29
SMLT_RS02065	coxB	protein_coding	338.678332210693	2.32561196247253	5.0127836264600685	Upregulated	2.28851397051787	0.177676358811172	13.0890343433035	1	3.80413385664094e-39	5.85942284307611e-38
SMLT_RS13290		pseudogene	367.214298484522	2.32439337349473	5.008551308741244	Upregulated	2.28970428153584	0.171327168286309	13.5669864665619	1	6.28534826961841e-42	1.09770885527666e-40
SMLT_RS11190		protein_coding	236.321016445653	2.32291386288552	5.003417578995714	Upregulated	2.29471846607387	0.163202128673425	14.2333551759841	1	5.68856681854997e-46	1.14702192759489e-44
