index	Unnamed: 1	Unnamed: 2	baseMean	log2FoldChange	fold_change	regulation	shrunkenlfc	lfcSE	stat	filter	pvalue	padj
SMLT_RS06120		protein_coding	236.466190203491	-0.638892640604611	1.55713350237956	Downregulated	-0.629658529742904	0.163640495384071	-3.90424533429274	1	9.4519861851763e-05	0.000178725535879975
SMLT_RS01755		protein_coding	1928.23772860207	-0.639515896175422	1.557806341588567	Downregulated	-0.634042492645179	0.12417527073895	-5.15010671907336	1	2.60338284021069e-07	6.25940719738462e-07
SMLT_RS01315		protein_coding	1001.53530974736	-0.640227525903443	1.5585749411389975	Downregulated	-0.636973682576583	0.0955605292130819	-6.69970678454341	1	2.08838153937963e-11	6.8571876452169e-11
SMLT_RS05185	qnr	protein_coding	214.821350793553	-0.640796481263512	1.5591897172491795	Downregulated	-0.633976093095011	0.137428130097687	-4.66277523246529	1	3.11973432096015e-06	6.80390434994062e-06
SMLT_RS19860		protein_coding	1226.70966620704	-0.641390410389655	1.5598317370829375	Downregulated	-0.638218479381187	0.0943660935180242	-6.79683121848365	1	1.06945262947679e-11	3.5483110429013e-11
SMLT_RS02170		protein_coding	749.204942043378	-0.64143080630348	1.5598754134724837	Downregulated	-0.635122064327205	0.133208726248132	-4.81523113664992	1	1.47029605038328e-06	3.28907376676765e-06
SMLT_RS02865		protein_coding	624.218707755439	-0.641803500160997	1.5602784307882847	Downregulated	-0.637763766895274	0.106520076299253	-6.02518813784869	1	1.68913021120086e-09	4.82795207273648e-09
SMLT_RS01585		protein_coding	376.802639247484	-0.641863841064309	1.5603436909965616	Downregulated	-0.627660698986424	0.201298494686863	-3.18861719290441	1	0.00142955050266523	0.00234696004064507
SMLT_RS19225	gnd	protein_coding	799.396558780399	-0.641931506987647	1.5604168766454003	Downregulated	-0.638877151998243	0.0923504444405991	-6.95103863198564	1	3.62606547186638e-12	1.24788412980599e-11
SMLT_RS10680		protein_coding	2791.41314275188	-0.642595869425752	1.5611356155780856	Downregulated	-0.640166134129929	0.0823771030015468	-7.80066117903765	1	6.15836551093191e-15	2.57478882247822e-14
SMLT_RS13690		protein_coding	2115.49843699475	-0.643539121914285	1.562156639773717	Downregulated	-0.640215204821198	0.0965540528476003	-6.66506586657775	1	2.64546683903615e-11	8.61621945518676e-11
SMLT_RS01115		protein_coding	406.173970779887	-0.644807276155096	1.5635304065489775	Downregulated	-0.638419525399533	0.133243521417381	-4.83931428181983	1	1.30287876202104e-06	2.93081652551995e-06
SMLT_RS19415		protein_coding	206.353419555443	-0.645975341475268	1.5647968177577525	Downregulated	-0.636932287873915	0.15915501358568	-4.05878097662008	1	4.93295536989399e-05	9.6060535649033e-05
SMLT_RS06965		protein_coding	3510.60822786828	-0.647940935846922	1.5669302222253172	Downregulated	-0.6460098309249	0.0731982023870648	-8.85186950931767	1	8.60652943930693e-19	4.63332094572398e-18
SMLT_RS09885	galU	protein_coding	2657.74434869593	-0.648505259564529	1.5675432615913791	Downregulated	-0.64419138472562	0.109451141127765	-5.92506622482368	1	3.12171559446966e-09	8.75343260244463e-09
SMLT_RS16270	trpB	protein_coding	1469.63133078122	-0.649299050734219	1.5684059833329342	Downregulated	-0.637889500680285	0.179698627048451	-3.61326661977864	1	0.00030236350814489	0.000535656758039429
SMLT_RS04685		protein_coding	376.94250037943	-0.64955210989999	1.568681117238606	Downregulated	-0.64535286837523	0.108430494650743	-5.99049291430617	1	2.09205990718019e-09	5.94514910201879e-09
SMLT_RS19595	atpB	protein_coding	19414.2813358264	-0.649676633161497	1.5688165205731692	Downregulated	-0.644189450397277	0.123180270896498	-5.27419389836694	1	1.33340872054396e-07	3.29894092823926e-07
SMLT_RS05235		protein_coding	689.751690302269	-0.649723712256602	1.568867716193308	Downregulated	-0.643523600690252	0.1313846344237	-4.94520318229389	1	7.60644863240761e-07	1.75011442600416e-06
SMLT_RS10600	yeiP	protein_coding	2487.21544626907	-0.650243629330744	1.569433205145892	Downregulated	-0.646457858310865	0.102363657543905	-6.35228991355498	1	2.12133035615065e-10	6.47640843763545e-10
SMLT_RS18675	leuC	protein_coding	304.515087470989	-0.651153752560232	1.5704235934240383	Downregulated	-0.643686806354216	0.144118857214226	-4.5181717725691	1	6.23758732225967e-06	1.3201305993103e-05
SMLT_RS00005	dnaA	protein_coding	5003.64876265785	-0.651793682874697	1.5711203342818156	Downregulated	-0.649126665250445	0.0857143811524451	-7.60425116662123	1	2.8655825009511e-14	1.1359896312975e-13
SMLT_RS17125		protein_coding	400.982702812809	-0.651855173520144	1.57118730010589	Downregulated	-0.645657008678418	0.133612687063582	-4.87869219492569	1	1.06791570125985e-06	2.42812611521717e-06
SMLT_RS00615		protein_coding	83.9132030611075	-0.651958123844002	1.5712994236027549	Downregulated	-0.634840881389663	0.22211902852267	-2.93517456914981	1	0.00333360084386655	0.00524391962531631
SMLT_RS00995		protein_coding	960.029093061475	-0.652030747402358	1.5713785229441708	Downregulated	-0.648800702695869	0.0945137218271734	-6.8987945326569	1	5.24456606745766e-12	1.78685830070984e-11
SMLT_RS08680		protein_coding	30701.0470631718	-0.652695958200204	1.5721032353442737	Downregulated	-0.650245872058574	0.0820022095868618	-7.95949232939666	1	1.72746579028289e-15	7.47613487384868e-15
SMLT_RS22010		protein_coding	1149.33704530747	-0.653395717491392	1.5728659472482107	Downregulated	-0.649125389959186	0.108447069513194	-6.02501958258909	1	1.690891497916e-09	4.82987423358363e-09
SMLT_RS18400		protein_coding	2582.93413738681	-0.654894691830124	1.5745010197201892	Downregulated	-0.652618428477135	0.0790189114723624	-8.28782223935316	1	1.15340784770799e-16	5.35760964652631e-16
SMLT_RS16445		protein_coding	286.811463794408	-0.656167896597366	1.5758911589965463	Downregulated	-0.650122209891866	0.129738306147157	-5.05762651050106	1	4.24506805436845e-07	1.00112290745234e-06
SMLT_RS04590		protein_coding	6245.80194344345	-0.657698999189012	1.5775645076786537	Downregulated	-0.655993931646595	0.068168780249475	-9.64809692621832	1	5.00763814921659e-22	3.2476436885855e-21
SMLT_RS15605		protein_coding	1036.67295753131	-0.658476913937804	1.5784153746908498	Downregulated	-0.655637419537915	0.0883598116567311	-7.45222179168874	1	9.17812574461594e-14	3.51287021597207e-13
SMLT_RS06190		protein_coding	13325.6916977484	-0.658726163020539	1.5786880952311293	Downregulated	-0.655434571120186	0.0946707484300347	-6.95807494864545	1	3.44953699080865e-12	1.18897794026629e-11
SMLT_RS01775		protein_coding	163.399239650995	-0.659385021556393	1.5794092245346374	Downregulated	-0.647267432834895	0.181980369526326	-3.62338544136763	1	0.000290772019444745	0.000516772707634972
SMLT_RS03445		protein_coding	397.005670343753	-0.659614668572385	1.57966065361311	Downregulated	-0.65442567161848	0.11955892670028	-5.51706749782021	1	3.44703068661883e-08	9.00001655435029e-08
SMLT_RS21290		protein_coding	106.006192394959	-0.659879787328922	1.5799509687103244	Downregulated	-0.645460576829895	0.199566345055849	-3.30656848550417	1	0.000944462600946599	0.00158398340181441
SMLT_RS22695		protein_coding	51.500907354967	-0.660557957941936	1.5806938340849224	Downregulated	-0.639118214483571	0.246540380706657	-2.6793093936522	1	0.00737741919049302	0.0110898785255937
SMLT_RS05985	mdcA	protein_coding	171.220225379707	-0.660733316680511	1.580885978173377	Downregulated	-0.647010885592279	0.194277577266594	-3.40097568631829	1	0.000671457996855479	0.00114341177506753
SMLT_RS18370		protein_coding	601.254476565721	-0.661511447915405	1.5817388739872222	Downregulated	-0.658064559051201	0.0972339179138165	-6.8032993229969	1	1.02249889289344e-11	3.40015373978657e-11
SMLT_RS07080		protein_coding	289.435888848676	-0.664503813992536	1.5850230425979492	Downregulated	-0.658537205608308	0.127119108541985	-5.22741090316145	1	1.71900187779716e-07	4.21733324960582e-07
SMLT_RS20695		protein_coding	134.966961113163	-0.664937899687444	1.5855000244476787	Downregulated	-0.652167215831202	0.186593322452199	-3.5635675004275	1	0.00036584856168764	0.000642225650829589
SMLT_RS15770	ubiG	protein_coding	895.995458090468	-0.66523152305421	1.58582274492534	Downregulated	-0.660902085397157	0.10830090465511	-6.14243736165156	1	8.12647281122959e-10	2.37947415119567e-09
SMLT_RS21980		protein_coding	183.296930445288	-0.665819623200123	1.5864693214187726	Downregulated	-0.647746553033642	0.223054457200698	-2.98500927332305	1	0.00283569726979621	0.00449255467457713
SMLT_RS22915		protein_coding	96.03842642918	-0.666360837873243	1.587064583427071	Downregulated	-0.653867511054088	0.185268598198953	-3.59672844913343	1	0.000322244579693159	0.000569512731282412
SMLT_RS05645		protein_coding	7631.94294912088	-0.666670610510627	1.5874053913957507	Downregulated	-0.663568825662238	0.0913619787495185	-7.29702464455588	1	2.94200923843082e-13	1.09394408899238e-12
SMLT_RS14765		protein_coding	139.298190058114	-0.668638946043661	1.589572640051812	Downregulated	-0.658434792364649	0.167177350591605	-3.99957855341941	1	6.34553833806147e-05	0.000122120642375881
SMLT_RS16630		protein_coding	1157.69850510714	-0.670174262882342	1.591265164543544	Downregulated	-0.666102534509961	0.104703083040079	-6.40071183601927	1	1.54654214944635e-10	4.78080904177284e-10
SMLT_RS05580		protein_coding	245.447102743455	-0.671850607575195	1.5931152154545623	Downregulated	-0.660616785546557	0.174420443564145	-3.85190287242971	1	0.000117203512390211	0.000218635315796037
SMLT_RS16215	secG	protein_coding	2683.48351573327	-0.672680842890092	1.5940322777077023	Downregulated	-0.670137253744147	0.0824122951214527	-8.16238453132204	1	3.28474535957262e-16	1.47930258020956e-15
SMLT_RS11260		protein_coding	923.715868009173	-0.673331025399868	1.5947508256015357	Downregulated	-0.67001983104766	0.0942839877667303	-7.14152043574746	1	9.2304148885347e-13	3.30744106991437e-12
SMLT_RS06945		protein_coding	155.545715033974	-0.673829474661581	1.5953019051324056	Downregulated	-0.662232489390198	0.17600189351194	-3.82853537093264	1	0.000128908106836919	0.000239262076120741
SMLT_RS19375	smeT	protein_coding	403.132314724896	-0.674619114353981	1.5961753111374923	Downregulated	-0.670596031716965	0.104326969496591	-6.46639232031008	1	1.00370289821041e-10	3.14659085262289e-10
SMLT_RS13435		protein_coding	216.496582997192	-0.675257678009814	1.596881964392709	Downregulated	-0.667225027953977	0.145770253771085	-4.63234206253236	1	3.6155213421461e-06	7.82363545061468e-06
SMLT_RS08685		protein_coding	17737.1622574739	-0.675789559542186	1.5974707988917802	Downregulated	-0.66887753132244	0.135542341241035	-4.985818847119	1	6.16999349437717e-07	1.43223920152052e-06
SMLT_RS10740		pseudogene	882.540375478312	-0.676604234036062	1.5983731283484415	Downregulated	-0.673468106522109	0.0910486067763612	-7.43124203644298	1	1.07582646232966e-13	4.10702769956486e-13
SMLT_RS03735		protein_coding	1051.1597613583	-0.676628238464385	1.5983997232637233	Downregulated	-0.67157703850262	0.116037611547549	-5.83111139087107	1	5.50594124053992e-09	1.51140812766306e-08
SMLT_RS14135	phaC	protein_coding	844.837673242851	-0.677007605769702	1.5988200895308553	Downregulated	-0.672077448561686	0.114580034340893	-5.90860012971806	1	3.45027072706995e-09	9.61394531738837e-09
SMLT_RS04655	ppx	protein_coding	1372.2831249136	-0.677795842479617	1.599693866033435	Downregulated	-0.674059066663217	0.099587112892965	-6.80605976807565	1	1.0030805307106e-11	3.34058951518936e-11
SMLT_RS19585		protein_coding	27299.590784224	-0.679272980705793	1.6013325900860778	Downregulated	-0.673544495167282	0.123051736428323	-5.52022263498465	1	3.3857041961145e-08	8.8607574123681e-08
SMLT_RS18520		protein_coding	4554.54746274893	-0.679719927568124	1.6018287597071008	Downregulated	-0.677268175208705	0.0804463357856335	-8.44935845654156	1	2.92907870192863e-17	1.4169458148043e-16
SMLT_RS16295	truA	protein_coding	410.52366040027	-0.680075286150587	1.6022233640353907	Downregulated	-0.672467292846187	0.142526785524751	-4.77156124476326	1	1.8280337657182e-06	4.05660719596095e-06
SMLT_RS15545		protein_coding	329.407199971938	-0.680131596798049	1.60228590254369	Downregulated	-0.667442858347732	0.184249496634474	-3.69136203474865	1	0.000223056377852133	0.00040222686672848
SMLT_RS14345		protein_coding	2132.47813014857	-0.680449006102291	1.6026384624333065	Downregulated	-0.676940547227052	0.0962468873702165	-7.06982869466649	1	1.5512507479626e-12	5.47442189177572e-12
SMLT_RS21065		protein_coding	112.126172600067	-0.681025477595019	1.6032789720115708	Downregulated	-0.667324868426875	0.192030017702046	-3.54645323551288	1	0.000390454035123672	0.000681374547525024
SMLT_RS02260		protein_coding	683.220380758665	-0.681029949713484	1.6032839419216383	Downregulated	-0.677121650880339	0.101807840671212	-6.6893664105191	1	2.24138886265367e-11	7.33244911115904e-11
SMLT_RS02560		protein_coding	985.477250141517	-0.681645138219923	1.6039677539174932	Downregulated	-0.677047525512849	0.110170882168678	-6.18716238630355	1	6.12568549997916e-10	1.81277791046748e-09
SMLT_RS09565		pseudogene	298.650446719871	-0.681887557539814	1.6042372949022936	Downregulated	-0.669887211499364	0.178877804690356	-3.81202999846842	1	0.000137830143709021	0.00025518135120752
SMLT_RS19335	ubiE	protein_coding	3607.512711278	-0.682767109510966	1.6052156307527812	Downregulated	-0.679216978457149	0.0966477021092549	-7.06449397771646	1	1.61202334333904e-12	5.68436848255324e-12
SMLT_RS08540		protein_coding	1200.34038117646	-0.682769708949079	1.6052185230219933	Downregulated	-0.676406786798625	0.129826506981912	-5.25909326855881	1	1.44767453681787e-07	3.5637537432431e-07
SMLT_RS14180	ppsA	protein_coding	24580.0865278713	-0.683399969185919	1.605919936971849	Downregulated	-0.680415228991094	0.088491305614333	-7.72279224994538	1	1.13808587416601e-14	4.648755927993e-14
